response_type,shock_variable,shock_type,shock_direction,shock_unit,shock_multiplier,shock_plot_label,spec,with_time_fe,horizon,term,term_label,term_role,household_exposure,baseline_household_type,term_note,estimate,std_error,conf_low,conf_high,n_obs,n_states,identified,note,plot_share_delta,plot_share_delta_pp,plot_estimate,plot_std_error,plot_conf_low,plot_conf_high,plot_effect_label
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,False,6,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,-0.6467997198904488,0.43373760610686546,-1.4969254278599051,0.20332598807900748,2484,27,True,,0.1,10.0,-0.06467997198904489,0.04337376061068655,-0.1496925427859905,0.02033259880790075,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,False,6,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,0.6467997198904488,0.43373760610686546,-0.20332598807900748,1.4969254278599051,2484,27,True,,0.1,10.0,0.06467997198904489,0.04337376061068655,-0.02033259880790075,0.1496925427859905,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,False,6,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,0.01116220999808984,0.3173497022458548,-0.6108432064037855,0.6331676263999652,2484,27,True,,0.1,10.0,0.0011162209998089839,0.03173497022458548,-0.06108432064037855,0.06331676263999651,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,False,6,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,-0.01116220999808984,0.3173497022458548,-0.6331676263999652,0.6108432064037855,2484,27,True,,0.1,10.0,-0.0011162209998089839,0.03173497022458548,-0.06331676263999651,0.06108432064037855,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,False,6,aggregate_response_at_mean_composition,Aggregate response at mean household composition,aggregate_total_irf,sample_mean_composition,Ricardian,Linear combination of mp_shock plus PH2M/WH2M shock-share interactions evaluated at the horizon-specific sample mean lagged household shares. This aggregate level effect is not identified in month-FE specifications.,-0.022712806761534775,0.007871988724726215,-0.038141904661998155,-0.007283708861071395,2484,27,True,"Aggregate total IRF evaluated at sample mean lagged shares: PH2M=0.2183, WH2M=0.2569.",,,,,,,
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,False,6,aggregate_response_at_mean_composition,Aggregate response at mean household composition,aggregate_total_irf,sample_mean_composition,Ricardian,Linear combination of mp_shock plus PH2M/WH2M shock-share interactions evaluated at the horizon-specific sample mean lagged household shares. This aggregate level effect is not identified in month-FE specifications.,0.022712806761534775,0.007871988724726215,0.007283708861071395,0.038141904661998155,2484,27,True,"Aggregate total IRF evaluated at sample mean lagged shares: PH2M=0.2183, WH2M=0.2569.",,,,,,,
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1_time_fe,True,6,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,-0.6438304609400142,0.4436543511370688,-1.513392989168669,0.2257320672886407,2511,27,True,,0.1,10.0,-0.06438304609400142,0.044365435113706886,-0.15133929891686693,0.02257320672886407,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1_time_fe,True,6,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,0.6438304609400142,0.4436543511370688,-0.2257320672886407,1.513392989168669,2511,27,True,,0.1,10.0,0.06438304609400142,0.044365435113706886,-0.02257320672886407,0.15133929891686693,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1_time_fe,True,6,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,0.035343042607777445,0.3093266055171813,-0.5709371042058978,0.6416231894214527,2511,27,True,,0.1,10.0,0.0035343042607777447,0.03093266055171813,-0.057093710420589784,0.06416231894214527,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1_time_fe,True,6,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,-0.035343042607777445,0.3093266055171813,-0.6416231894214527,0.5709371042058978,2511,27,True,,0.1,10.0,-0.0035343042607777447,0.03093266055171813,-0.06416231894214527,0.057093710420589784,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2_time_fe,True,6,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,-0.6423504622045308,0.44116001749392053,-1.5070240964926152,0.22232317208355334,2484,27,True,,0.1,10.0,-0.06423504622045309,0.04411600174939206,-0.15070240964926152,0.022232317208355334,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2_time_fe,True,6,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,0.6423504622045308,0.44116001749392053,-0.22232317208355334,1.5070240964926152,2484,27,True,,0.1,10.0,0.06423504622045309,0.04411600174939206,-0.022232317208355334,0.15070240964926152,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2_time_fe,True,6,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,0.02257900885509878,0.30800125038749215,-0.5811034419043858,0.6262614596145833,2484,27,True,,0.1,10.0,0.0022579008855098783,0.030800125038749217,-0.05811034419043858,0.06262614596145834,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2_time_fe,True,6,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,-0.02257900885509878,0.30800125038749215,-0.6262614596145833,0.5811034419043858,2484,27,True,,0.1,10.0,-0.0022579008855098783,0.030800125038749217,-0.06262614596145834,0.05811034419043858,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,False,7,mp_shock,Ricardian-baseline shock level effect,baseline_level_effect,Ricardian_baseline,Ricardian,"No Ricardian interaction is included; in non-time-FE specs, mp_shock is the omitted Ricardian-share baseline level effect.",0.1421173175699264,0.10882865734722663,-0.07118685083063778,0.3554214859704906,2484,27,True,,,,,,,,
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,False,7,mp_shock,Ricardian-baseline shock level effect,baseline_level_effect,Ricardian_baseline,Ricardian,"No Ricardian interaction is included; in non-time-FE specs, mp_shock is the omitted Ricardian-share baseline level effect.",-0.1421173175699264,0.10882865734722663,-0.3554214859704906,0.07118685083063778,2484,27,True,,,,,,,,
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,False,7,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,0.21355814141671509,0.32755632588845196,-0.4284522573246507,0.8555685401580808,2484,27,True,,0.1,10.0,0.02135581414167151,0.032755632588845195,-0.042845225732465075,0.08555685401580809,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,False,7,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,-0.21355814141671509,0.32755632588845196,-0.8555685401580808,0.4284522573246507,2484,27,True,,0.1,10.0,-0.02135581414167151,0.032755632588845195,-0.08555685401580809,0.042845225732465075,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,False,7,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,-0.5947386748769354,0.3891482644142982,-1.35746927312896,0.16799192337508895,2484,27,True,,0.1,10.0,-0.059473867487693545,0.03891482644142982,-0.135746927312896,0.016799192337508897,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,False,7,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,0.5947386748769354,0.3891482644142982,-0.16799192337508895,1.35746927312896,2484,27,True,,0.1,10.0,0.059473867487693545,0.03891482644142982,-0.016799192337508897,0.135746927312896,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,False,7,aggregate_response_at_mean_composition,Aggregate response at mean household composition,aggregate_total_irf,sample_mean_composition,Ricardian,Linear combination of mp_shock plus PH2M/WH2M shock-share interactions evaluated at the horizon-specific sample mean lagged household shares. This aggregate level effect is not identified in month-FE specifications.,0.0358198219652377,0.007420609153224042,0.021275428024918573,0.05036421590555682,2484,27,True,"Aggregate total IRF evaluated at sample mean lagged shares: PH2M=0.2184, WH2M=0.2572.",,,,,,,
